index,order_id,cust_id,gender,age,age_group,date,month,status,channel_,sku,category,size,qty,amount,state,ship_postal_code,b2b,year,day
12882.0,404-6702267-8153935,6702267.0,Women,47.0,Adult,2022-05-10,5,Delivered,Nalli,MEN5021-KR-XL,kurta,XL,1.0,530.0,WEST BENGAL,700126.0,False,2022,10
12883.0,403-5919254-5357943,5919254.0,Men,25.0,Teenager,2022-05-09,5,Delivered,Amazon,JNE3709-DR-S,Western Dress,S,1.0,792.0,MAHARASHTRA,400605.0,False,2022,9
12884.0,403-9173063-5709114,9173063.0,Women,41.0,Adult,2022-05-09,5,Delivered,Myntra,JNE3613-KR-M,kurta,M,1.0,405.0,BIHAR,823001.0,False,2022,9
12885.0,171-4209965-7728356,4209965.0,Women,29.0,Teenager,2022-05-09,5,Delivered,Amazon,J0117-TP-XXL,Top,XXL,1.0,545.0,KARNATAKA,560070.0,False,2022,9
12886.0,408-8604518-7003515,8604518.0,Women,63.0,Senior,2022-05-09,5,Returned,Flipkart,J0376-SKD-XL,Set,XL,1.0,999.0,TELANGANA,508213.0,False,2022,9
12887.0,406-0497978-9779509,497978.0,Women,21.0,Teenager,2022-05-09,5,Delivered,Amazon,JNE3614-KR-L,kurta,L,1.0,431.0,KERALA,682037.0,False,2022,9
12888.0,405-5116350-4863556,5116350.0,Women,72.0,Senior,2022-05-09,5,Delivered,Myntra,JNE3720-KR-L,kurta,L,1.0,517.0,ODISHA,769001.0,False,2022,9
12889.0,405-5116350-4863556,5116350.0,Women,69.0,Senior,2022-05-09,5,Cancelled,Meesho,MEN5003-KR-XL,kurta,XL,1.0,469.0,JAMMU & KASHMIR,190005.0,False,2022,9
12890.0,405-0125153-1729931,125153.0,Women,31.0,Adult,2022-05-09,5,Delivered,Amazon,SET392-KR-NP-M,Set,M,1.0,799.0,ODISHA,751006.0,False,2022,9
12891.0,404-1615815-8943508,1615815.0,Women,46.0,Adult,2022-05-09,5,Delivered,Myntra,JNE3735-KR-XL,kurta,XL,1.0,417.0,TELANGANA,500011.0,False,2022,9
12892.0,404-5742636-1373165,5742636.0,Men,57.0,Senior,2022-05-09,5,Delivered,Myntra,SET415-KR-NP-XXXL,Set,3XL,1.0,999.0,JHARKHAND,834001.0,False,2022,9
12893.0,404-5742636-1373165,5742636.0,Men,61.0,Senior,2022-05-09,5,Delivered,Meesho,SET413-KR-NP-L,Set,L,1.0,852.0,MAHARASHTRA,414003.0,False,2022,9
12894.0,402-3229466-7841906,3229466.0,Women,54.0,Senior,2022-05-09,5,Delivered,Amazon,MEN5022-KR-L,kurta,L,1.0,533.0,ODISHA,752027.0,False,2022,9
12895.0,404-3599548-7121951,3599548.0,Women,62.0,Senior,2022-05-09,5,Delivered,Meesho,JNE3364-KR-1051-A-XL,kurta,XL,1.0,382.0,DELHI,110003.0,False,2022,9
12896.0,171-3849975-7815526,3849975.0,Men,46.0,Adult,2022-05-09,5,Delivered,Myntra,SET182-KR-DH-XXL,Set,XXL,1.0,699.0,JAMMU & KASHMIR,190014.0,False,2022,9
12897.0,171-8905912-5157933,8905912.0,Women,43.0,Adult,2022-05-09,5,Delivered,Flipkart,JNE3515-KR-XL,kurta,XL,1.0,459.0,HIMACHAL PRADESH,176044.0,False,2022,9
12898.0,402-3776052-4985144,3776052.0,Men,68.0,Senior,2022-05-09,5,Delivered,Flipkart,JNE3798-KR-M,Western Dress,M,1.0,735.0,ODISHA,765001.0,False,2022,9
12899.0,408-2719718-6299509,2719718.0,Men,70.0,Senior,2022-05-09,5,Delivered,Flipkart,SET217-KR-PP-XXL,Set,XXL,1.0,859.0,UTTAR PRADESH,201310.0,False,2022,9
12900.0,408-2719718-6299509,2719718.0,Women,77.0,Senior,2022-05-09,5,Delivered,Amazon,J0011-LCD-M,Set,M,1.0,1593.0,KERALA,691533.0,False,2022,9
12901.0,405-5747393-5873141,5747393.0,Women,31.0,Adult,2022-05-09,5,Delivered,Amazon,SET172-KR-PP-B-S,Set,S,1.0,899.0,DELHI,110095.0,False,2022,9
12902.0,406-3846363-0789121,3846363.0,Women,31.0,Adult,2022-05-09,5,Delivered,Myntra,JNE3771-KR-M,kurta,M,1.0,336.0,TAMIL NADU,600126.0,False,2022,9
12903.0,406-3846363-0789121,3846363.0,Women,32.0,Adult,2022-05-09,5,Delivered,Meesho,JNE3741-KR-S,kurta,S,1.0,353.0,TAMIL NADU,629003.0,False,2022,9
12904.0,406-2229353-3663535,2229353.0,Women,46.0,Adult,2022-05-09,5,Delivered,Amazon,JNE3758-KR-XXXL,kurta,3XL,1.0,353.0,CHANDIGARH,160047.0,False,2022,9
12905.0,407-3177147-8829968,3177147.0,Women,66.0,Senior,2022-05-09,5,Delivered,Amazon,JNE3801-KR-M,kurta,M,1.0,735.0,UTTAR PRADESH,229001.0,False,2022,9
12906.0,407-0723999-8212310,723999.0,Women,41.0,Adult,2022-05-09,5,Delivered,Amazon,J0113-TP-M,Top,M,1.0,758.0,GUJARAT,396445.0,False,2022,9
12907.0,402-9409036-9464320,9409036.0,Women,63.0,Senior,2022-05-09,5,Delivered,Amazon,SET320-KR-NP-M,Set,M,1.0,899.0,UTTAR PRADESH,284002.0,False,2022,9
12908.0,407-3327251-5529919,3327251.0,Women,55.0,Senior,2022-05-09,5,Delivered,Myntra,J0097-KR-S,kurta,S,1.0,544.0,TAMIL NADU,600053.0,False,2022,9
12909.0,403-3958393-8638734,3958393.0,Women,64.0,Senior,2022-05-09,5,Delivered,Amazon,SET220-KR-PP-L,Set,L,1.0,1099.0,MAHARASHTRA,411048.0,False,2022,9
12910.0,407-9112102-4815502,9112102.0,Women,24.0,Teenager,2022-05-09,5,Delivered,Myntra,SET329-KR-NP-L,Set,L,1.0,666.0,UTTARAKHAND,263601.0,False,2022,9
12911.0,407-5814812-8873107,5814812.0,Men,55.0,Senior,2022-05-09,5,Delivered,Others,J0335-DR-XL,Western Dress,XL,1.0,807.0,UTTAR PRADESH,243601.0,False,2022,9
12912.0,404-4779655-1262737,4779655.0,Women,34.0,Adult,2022-05-09,5,Delivered,Myntra,JNE3910-KR-XXL,kurta,XXL,1.0,819.0,UTTAR PRADESH,208007.0,False,2022,9
12913.0,407-8283475-6606712,8283475.0,Women,34.0,Adult,2022-05-09,5,Delivered,Amazon,JNE3733-KR-XXL,kurta,XXL,1.0,525.0,KARNATAKA,560043.0,False,2022,9
12914.0,406-4221286-5119564,4221286.0,Women,45.0,Adult,2022-05-09,5,Delivered,Amazon,JNE3764-KR-XXXL,kurta,3XL,1.0,387.0,MAHARASHTRA,401107.0,False,2022,9
12915.0,407-3055957-3264348,3055957.0,Men,66.0,Senior,2022-05-09,5,Delivered,Others,J0341-DR-XL,Western Dress,XL,1.0,1168.0,UTTAR PRADESH,201306.0,False,2022,9
12916.0,404-9582454-7301935,9582454.0,Women,78.0,Senior,2022-05-09,5,Delivered,Nalli,SET192-KR-NP-M,Set,M,1.0,680.0,ASSAM,787001.0,False,2022,9
12917.0,404-9582454-7301935,9582454.0,Women,43.0,Adult,2022-05-09,5,Delivered,Myntra,SET188-KR-NP-XXXL,Set,3XL,1.0,648.0,TELANGANA,500028.0,False,2022,9
12918.0,403-4486114-4309140,4486114.0,Men,18.0,Teenager,2022-05-09,5,Delivered,Flipkart,JNE3861-DR-XXXL,Western Dress,3XL,1.0,744.0,GOA,403802.0,False,2022,9
12919.0,404-5324917-6874702,5324917.0,Men,24.0,Teenager,2022-05-09,5,Delivered,Myntra,JNE3870-DR-XS,Western Dress,XS,1.0,998.0,TELANGANA,500006.0,False,2022,9
12920.0,403-1720452-7468348,1720452.0,Women,49.0,Adult,2022-05-09,5,Delivered,Myntra,MEN5029-KR-XL,kurta,XL,1.0,625.0,UTTAR PRADESH,262902.0,False,2022,9
12921.0,403-1720452-7468348,1720452.0,Women,78.0,Senior,2022-05-09,5,Delivered,Ajio,NW012-TP-PJ-XXL,Set,XXL,1.0,521.0,DELHI,110034.0,False,2022,9
12922.0,405-5736764-8048318,5736764.0,Men,39.0,Adult,2022-05-09,5,Delivered,Flipkart,NW005-ST-PJ-XS,Set,XS,1.0,562.0,MAHARASHTRA,422003.0,False,2022,9
12923.0,404-6897657-8985939,6897657.0,Men,40.0,Adult,2022-05-09,5,Delivered,Amazon,JNE3797-KR-L,Western Dress,L,1.0,715.0,KERALA,679331.0,False,2022,9
12924.0,405-6746072-2427563,6746072.0,Men,42.0,Adult,2022-05-09,5,Delivered,Amazon,J0234-SKD-S,Set,S,1.0,1228.0,DELHI,110001.0,False,2022,9
12925.0,402-2852126-2831504,2852126.0,Women,48.0,Adult,2022-05-09,5,Delivered,Amazon,J0230-SKD-L,Set,L,1.0,1146.0,MAHARASHTRA,411007.0,False,2022,9
12926.0,402-1048570-1182758,1048570.0,Women,77.0,Senior,2022-05-09,5,Refunded,Others,JNE3567-KR-M,kurta,M,1.0,399.0,KARNATAKA,560076.0,False,2022,9
12927.0,406-7011645-1111565,7011645.0,Men,38.0,Adult,2022-05-09,5,Delivered,Myntra,J0283-SET-M,Set,M,1.0,1072.0,KARNATAKA,571123.0,False,2022,9
12928.0,403-3468035-0792328,3468035.0,Women,25.0,Teenager,2022-05-09,5,Delivered,Amazon,J0117-TP-XXL,Top,XXL,1.0,545.0,PUNJAB,143002.0,False,2022,9
12929.0,406-5787703-7993957,5787703.0,Women,29.0,Teenager,2022-05-09,5,Delivered,Amazon,J0119-TP-L,Top,L,1.0,540.0,GUJARAT,390004.0,False,2022,9
12930.0,406-5787703-7993957,5787703.0,Women,42.0,Adult,2022-05-09,5,Delivered,Amazon,JNE3863-TU-XXL,Top,XXL,1.0,574.0,MAHARASHTRA,411015.0,False,2022,9
12931.0,404-1483919-1933162,1483919.0,Women,31.0,Adult,2022-05-09,5,Delivered,Amazon,JNE3399-KR-S,kurta,S,1.0,469.0,KARNATAKA,560077.0,False,2022,9
12932.0,171-1789470-0509104,1789470.0,Men,21.0,Teenager,2022-05-09,5,Delivered,Myntra,SET413-KR-NP-S,Set,S,1.0,841.0,TAMIL NADU,627657.0,False,2022,9
12933.0,403-5882026-3037909,5882026.0,Women,45.0,Adult,2022-05-09,5,Delivered,Amazon,JNE3366-KR-1053-XS,kurta,XS,1.0,376.0,MADHYA PRADESH,482005.0,False,2022,9
12934.0,403-7867864-2895563,7867864.0,Women,44.0,Adult,2022-05-09,5,Delivered,Myntra,JNE2014-KR-178-XXXL,kurta,3XL,1.0,353.0,HARYANA,122015.0,False,2022,9
12935.0,403-7867864-2895563,7867864.0,Women,52.0,Senior,2022-05-09,5,Delivered,Flipkart,JNE3623-KR-M,kurta,M,1.0,362.0,TAMIL NADU,641042.0,False,2022,9
12936.0,404-5522989-0942714,5522989.0,Women,29.0,Teenager,2022-05-09,5,Delivered,Nalli,J0187-KR-S,kurta,S,1.0,563.0,MADHYA PRADESH,462023.0,False,2022,9
12937.0,406-9131501-6237104,9131501.0,Women,32.0,Adult,2022-05-09,5,Delivered,Nalli,SAR004,Saree,Free,1.0,1068.0,MADHYA PRADESH,462043.0,False,2022,9
12938.0,403-9280808-0822765,9280808.0,Men,77.0,Senior,2022-05-09,5,Delivered,Myntra,JNE3797-KR-M,Western Dress,M,1.0,735.0,TAMIL NADU,600044.0,False,2022,9
12939.0,406-5348867-9927508,5348867.0,Women,44.0,Adult,2022-05-09,5,Delivered,Amazon,JNE3465-KR-XL,kurta,XL,1.0,502.0,TAMIL NADU,600109.0,False,2022,9
12940.0,406-9072913-5593138,9072913.0,Women,42.0,Adult,2022-05-09,5,Delivered,Amazon,JNE3294-KR-XXL,kurta,XXL,1.0,432.0,WEST BENGAL,700006.0,False,2022,9
12941.0,406-9072913-5593138,9072913.0,Women,36.0,Adult,2022-05-09,5,Delivered,Myntra,JNE3291-KR-XL,kurta,XL,1.0,471.0,KARNATAKA,560093.0,False,2022,9
12942.0,406-8811354-9565114,8811354.0,Women,53.0,Senior,2022-05-09,5,Delivered,Myntra,JNE3434-KR-XXL,kurta,XXL,1.0,319.0,ODISHA,756001.0,False,2022,9
12943.0,408-1350351-6072347,1350351.0,Women,73.0,Senior,2022-05-09,5,Delivered,Others,JNE3291-KR-S,kurta,S,1.0,471.0,ANDHRA PRADESH,530041.0,False,2022,9
12944.0,402-7578454-3673960,7578454.0,Women,21.0,Teenager,2022-05-09,5,Delivered,Ajio,PJNE3291-KR-6XL,kurta,6XL,1.0,869.0,UTTAR PRADESH,203207.0,False,2022,9
12945.0,171-0594228-6649103,594228.0,Men,18.0,Teenager,2022-05-09,5,Delivered,Myntra,JNE3800-KR-A-XL,Western Dress,XL,1.0,725.0,JAMMU & KASHMIR,190012.0,False,2022,9
12946.0,171-4147020-3651500,4147020.0,Women,20.0,Teenager,2022-05-09,5,Cancelled,Flipkart,JNE3405-KR-XXL,kurta,XXL,1.0,399.0,UTTAR PRADESH,285204.0,False,2022,9
12947.0,402-7057123-3360335,7057123.0,Men,35.0,Adult,2022-05-09,5,Delivered,Myntra,JNE3797-KR-XXL,Western Dress,XXL,1.0,735.0,TELANGANA,500076.0,False,2022,9
12948.0,406-2393167-3857162,2393167.0,Women,43.0,Adult,2022-05-09,5,Delivered,Meesho,J0347-SET-XS,Set,XS,1.0,625.0,RAJASTHAN,313002.0,False,2022,9
12949.0,408-2921060-9381966,2921060.0,Men,65.0,Senior,2022-05-09,5,Delivered,Myntra,SET249-KR-NP-S,Set,S,1.0,648.0,ODISHA,751012.0,False,2022,9
12950.0,403-8355107-8641120,8355107.0,Women,35.0,Adult,2022-05-09,5,Delivered,Flipkart,JNE3785-KR-XXXL,kurta,3XL,1.0,345.0,TAMIL NADU,600001.0,False,2022,9
12951.0,171-1723948-8693166,1723948.0,Women,46.0,Adult,2022-05-09,5,Delivered,Amazon,J0012-SKD-S,Set,S,1.0,1154.0,MAHARASHTRA,423701.0,False,2022,9
12952.0,404-1245731-5570740,1245731.0,Men,22.0,Teenager,2022-05-09,5,Delivered,Amazon,J0109-SKD-XL,Set,XL,1.0,1299.0,UTTARAKHAND,249201.0,False,2022,9
12953.0,405-6581427-4271527,6581427.0,Men,23.0,Teenager,2022-05-09,5,Delivered,Amazon,J0012-SKD-XS,Set,XS,1.0,1127.0,TAMIL NADU,600077.0,False,2022,9
12954.0,402-3192620-0275521,3192620.0,Women,21.0,Teenager,2022-05-09,5,Delivered,Amazon,J0355-KR-L,kurta,L,1.0,607.0,ANDHRA PRADESH,517501.0,False,2022,9
12955.0,402-6194259-6456314,6194259.0,Women,21.0,Teenager,2022-05-09,5,Delivered,Myntra,JNE3371-KR-S,kurta,S,1.0,329.0,GUJARAT,380061.0,False,2022,9
12956.0,408-6709698-8874714,6709698.0,Men,34.0,Adult,2022-05-09,5,Delivered,Flipkart,NW034-TP-PJ-XS,Set,XS,1.0,613.0,RAJASTHAN,313002.0,False,2022,9
12957.0,408-6249970-9858746,6249970.0,Women,47.0,Adult,2022-05-09,5,Delivered,Flipkart,NW032-ST-CP-XXL,Set,XXL,1.0,496.0,DELHI,110073.0,False,2022,9
12958.0,408-6648769-0772360,6648769.0,Women,35.0,Adult,2022-05-09,5,Delivered,Flipkart,JNE3753-KR-S,kurta,S,1.0,475.0,KARNATAKA,560021.0,False,2022,9
12959.0,405-2291015-1363548,2291015.0,Men,49.0,Adult,2022-05-09,5,Delivered,Myntra,SET331-KR-NP-XXL,Set,XXL,1.0,597.0,KARNATAKA,585401.0,False,2022,9
12960.0,406-4481771-1575562,4481771.0,Women,26.0,Teenager,2022-05-09,5,Cancelled,Flipkart,JNE3522-KR-M,kurta,M,1.0,325.0,ANDHRA PRADESH,533107.0,False,2022,9
12961.0,171-4244542-6621121,4244542.0,Women,49.0,Adult,2022-05-09,5,Delivered,Ajio,J0230-SKD-M,Set,M,1.0,1163.0,GUJARAT,360001.0,False,2022,9
12962.0,403-4408079-6516366,4408079.0,Women,30.0,Adult,2022-05-09,5,Delivered,Others,JNE2171-KR-437-XL,kurta,XL,1.0,524.0,UTTAR PRADESH,202123.0,False,2022,9
12963.0,406-1576541-1818736,1576541.0,Men,60.0,Senior,2022-05-09,5,Delivered,Myntra,J0349-SET-S,Set,S,1.0,791.0,ANDHRA PRADESH,530018.0,False,2022,9
12964.0,402-2742486-7333934,2742486.0,Women,47.0,Adult,2022-05-09,5,Delivered,Flipkart,J0349-SET-S,Set,S,1.0,801.0,HARYANA,121002.0,False,2022,9
12965.0,405-1744399-1398751,1744399.0,Men,45.0,Adult,2022-05-09,5,Returned,Others,SET331-KR-NP-S,Set,S,1.0,641.0,KARNATAKA,570018.0,False,2022,9
12966.0,403-6978334-4266730,6978334.0,Men,37.0,Adult,2022-05-09,5,Delivered,Myntra,J0230-SKD-M,Set,M,1.0,969.0,DELHI,110024.0,False,2022,9
12967.0,406-1705535-2593962,1705535.0,Men,30.0,Adult,2022-05-09,5,Delivered,Amazon,JNE3800-KR-A-L,Western Dress,L,1.0,735.0,UTTARAKHAND,248009.0,False,2022,9
12968.0,405-0392221-6761947,392221.0,Women,39.0,Adult,2022-05-09,5,Delivered,Amazon,SAR001,Saree,Free,1.0,877.0,BIHAR,800023.0,False,2022,9
12969.0,407-7085813-9571531,7085813.0,Women,36.0,Adult,2022-05-09,5,Delivered,Ajio,JNE3697-KR-S,kurta,S,1.0,486.0,MAHARASHTRA,410209.0,False,2022,9
12970.0,406-2615012-4765121,2615012.0,Women,48.0,Adult,2022-05-09,5,Delivered,Amazon,JNE2171-KR-437-M,kurta,M,1.0,524.0,JAMMU & KASHMIR,181201.0,False,2022,9
12971.0,406-2615012-4765121,2615012.0,Women,77.0,Senior,2022-05-09,5,Delivered,Amazon,JNE3573-KR-XXXL,kurta,3XL,1.0,381.0,KARNATAKA,560029.0,False,2022,9
12972.0,171-7691330-3685952,7691330.0,Women,25.0,Teenager,2022-05-09,5,Delivered,Amazon,JNE3620-KR-M,kurta,M,1.0,322.0,ANDHRA PRADESH,530013.0,False,2022,9
12973.0,405-6210579-3378752,6210579.0,Women,46.0,Adult,2022-05-09,5,Delivered,Meesho,JNE3872-KR-XXL,kurta,XXL,1.0,771.0,MAHARASHTRA,401107.0,False,2022,9
12974.0,171-4062795-3094757,4062795.0,Men,32.0,Adult,2022-05-09,5,Delivered,Nalli,J0106-KR-XL,Western Dress,XL,1.0,999.0,RAJASTHAN,323307.0,False,2022,9
12975.0,407-4355440-7060332,4355440.0,Women,49.0,Adult,2022-05-09,5,Delivered,Amazon,SET268-KR-NP-XS,Set,XS,1.0,788.0,TAMIL NADU,600012.0,False,2022,9
12976.0,407-4355440-7060332,4355440.0,Women,71.0,Senior,2022-05-09,5,Delivered,Others,JNE3613-KR-M,kurta,M,1.0,399.0,TELANGANA,500083.0,False,2022,9
12977.0,407-3633453-3209144,3633453.0,Women,28.0,Teenager,2022-05-09,5,Delivered,Flipkart,SET278-KR-NP-M,Set,M,1.0,1523.0,UTTARAKHAND,248002.0,False,2022,9
12978.0,171-3338833-8381939,3338833.0,Men,31.0,Adult,2022-05-09,5,Delivered,Myntra,J0343-DR-XXL,Western Dress,XXL,1.0,832.0,KARNATAKA,580031.0,False,2022,9
12979.0,406-7907691-8709962,7907691.0,Women,19.0,Teenager,2022-05-09,5,Delivered,Myntra,SET344-KR-NP-XXXL,Set,3XL,1.0,958.0,ANDHRA PRADESH,516360.0,False,2022,9
12980.0,403-6150121-0249956,6150121.0,Women,33.0,Adult,2022-05-09,5,Delivered,Flipkart,SET330-KR-PP-M,Set,M,1.0,560.0,GUJARAT,395009.0,False,2022,9
12981.0,405-8559960-9915523,8559960.0,Women,29.0,Teenager,2022-05-09,5,Delivered,Flipkart,SET229-KR-PP-XL,Set,XL,1.0,855.0,GUJARAT,370421.0,False,2022,9
12982.0,405-8126275-1380327,8126275.0,Women,68.0,Senior,2022-05-09,5,Delivered,Myntra,JNE3618-KR-S,kurta,S,1.0,375.0,MAHARASHTRA,411045.0,False,2022,9
12983.0,405-8126275-1380327,8126275.0,Women,35.0,Adult,2022-05-09,5,Delivered,Myntra,JNE3620-KR-L,kurta,L,1.0,325.0,JHARKHAND,834001.0,False,2022,9
12984.0,405-2411502-6813139,2411502.0,Women,31.0,Adult,2022-05-09,5,Cancelled,Flipkart,JNE3399-KR-XL,kurta,XL,1.0,435.0,ANDHRA PRADESH,535501.0,False,2022,9
12985.0,405-2411502-6813139,2411502.0,Women,29.0,Teenager,2022-05-09,5,Delivered,Amazon,JNE3567-KR-XL,kurta,XL,1.0,399.0,UTTAR PRADESH,201010.0,False,2022,9
12986.0,171-2253111-9562738,2253111.0,Men,31.0,Adult,2022-05-09,5,Delivered,Others,SET339-KR-NP-M,Set,M,1.0,654.0,ANDHRA PRADESH,533244.0,False,2022,9
12987.0,171-2253111-9562738,2253111.0,Women,72.0,Senior,2022-05-09,5,Delivered,Flipkart,SET328-KR-NP-XXXL,Set,3XL,1.0,545.0,KARNATAKA,560102.0,False,2022,9
12988.0,406-8707295-6506709,8707295.0,Women,46.0,Adult,2022-05-09,5,Delivered,Amazon,JNE3654-TP-L,Top,L,1.0,360.0,MAHARASHTRA,400092.0,False,2022,9
12989.0,406-0711058-6159565,711058.0,Men,18.0,Teenager,2022-05-09,5,Delivered,Amazon,SET374-KR-NP-M,Set,M,1.0,627.0,KERALA,670308.0,False,2022,9
12990.0,404-2402307-9535531,2402307.0,Women,28.0,Teenager,2022-05-09,5,Delivered,Myntra,JNE3674-TU-M,Top,M,1.0,540.0,MAHARASHTRA,411013.0,False,2022,9
12991.0,407-4166476-8953939,4166476.0,Women,49.0,Adult,2022-05-09,5,Delivered,Myntra,SET397-KR-NP-XXL,Set,XXL,1.0,999.0,UTTAR PRADESH,201301.0,False,2022,9
12992.0,406-7687775-1673125,7687775.0,Men,48.0,Adult,2022-05-09,5,Delivered,Amazon,JNE3797-KR-L,Western Dress,L,1.0,735.0,JHARKHAND,834009.0,False,2022,9
12993.0,405-6800408-6648345,6800408.0,Women,34.0,Adult,2022-05-09,5,Delivered,Others,JNE3468-KR-S,kurta,S,1.0,352.0,UTTAR PRADESH,250001.0,False,2022,9
12994.0,404-9136886-2580311,9136886.0,Men,28.0,Teenager,2022-05-09,5,Delivered,Myntra,SET044-KR-NP-XL,Set,XL,1.0,612.0,MAHARASHTRA,411028.0,False,2022,9
12995.0,406-1029079-6853955,1029079.0,Women,35.0,Adult,2022-05-09,5,Delivered,Flipkart,MEN5008-KR-S,kurta,S,1.0,499.0,WEST BENGAL,700032.0,False,2022,9
12996.0,171-1028913-9155519,1028913.0,Women,18.0,Teenager,2022-05-09,5,Delivered,Flipkart,SET347-KR-NP-XL,Set,XL,1.0,791.0,HARYANA,121008.0,False,2022,9
12997.0,406-4786228-8053944,4786228.0,Women,40.0,Adult,2022-05-09,5,Delivered,Flipkart,JNE3405-KR-S,kurta,S,1.0,435.0,KERALA,673121.0,False,2022,9
12998.0,408-5179122-2081164,5179122.0,Women,59.0,Senior,2022-05-09,5,Delivered,Amazon,JNE3549-KR-XXL,kurta,XXL,1.0,329.0,TELANGANA,500004.0,False,2022,9
12999.0,404-3048539-7113144,3048539.0,Men,40.0,Adult,2022-05-09,5,Delivered,Myntra,JNE3797-KR-XL,Western Dress,XL,1.0,771.0,RAJASTHAN,325202.0,False,2022,9
13000.0,408-6894399-2848332,6894399.0,Women,73.0,Senior,2022-05-09,5,Delivered,Amazon,JNE3373-KR-M,kurta,M,1.0,376.0,PUNJAB,160059.0,False,2022,9
13001.0,171-5524298-7039520,5524298.0,Men,48.0,Adult,2022-05-09,5,Delivered,Amazon,J0349-SET-L,Set,L,1.0,845.0,KARNATAKA,562106.0,False,2022,9
13002.0,407-1526658-7030762,1526658.0,Women,32.0,Adult,2022-05-09,5,Delivered,Myntra,SET221-KR-NP-M,Set,M,1.0,699.0,RAJASTHAN,313024.0,False,2022,9
13003.0,405-0985364-2325930,985364.0,Women,39.0,Adult,2022-05-09,5,Delivered,Amazon,J0198-TP-XL,Top,XL,1.0,625.0,MAHARASHTRA,400091.0,False,2022,9
13004.0,408-5765822-7308333,5765822.0,Men,39.0,Adult,2022-05-09,5,Delivered,Flipkart,JNE3797-KR-L,Western Dress,L,1.0,735.0,KARNATAKA,560086.0,False,2022,9
13005.0,404-5483152-1985908,5483152.0,Women,27.0,Teenager,2022-05-09,5,Returned,Amazon,JNE3546-KR-S,kurta,S,1.0,458.0,UTTAR PRADESH,262701.0,False,2022,9
13006.0,406-0758323-7749101,758323.0,Women,21.0,Teenager,2022-05-09,5,Delivered,Ajio,PJNE3068-KR-6XL,kurta,6XL,1.0,1043.0,KARNATAKA,560061.0,False,2022,9
13007.0,406-0758323-7749101,758323.0,Men,21.0,Teenager,2022-05-09,5,Delivered,Myntra,NW034-TP-PJ-L,Set,L,1.0,595.0,MAHARASHTRA,410206.0,False,2022,9
13008.0,405-6387989-6724343,6387989.0,Women,24.0,Teenager,2022-05-09,5,Delivered,Myntra,JNE3531-KR-S,kurta,S,1.0,322.0,KARNATAKA,560043.0,False,2022,9
13009.0,405-6387989-6724343,6387989.0,Women,49.0,Adult,2022-05-09,5,Delivered,Amazon,JNE3373-KR-M,kurta,M,1.0,364.0,TELANGANA,500016.0,False,2022,9
13010.0,404-7444377-9154708,7444377.0,Women,26.0,Teenager,2022-05-09,5,Returned,Amazon,PJNE3607-KR-5XL,kurta,5XL,1.0,817.0,PUNJAB,140603.0,False,2022,9
13011.0,404-1323441-1090716,1323441.0,Women,48.0,Adult,2022-05-09,5,Delivered,Amazon,SET038-KR-PP-XXL,Set,XXL,1.0,594.0,ANDHRA PRADESH,520009.0,False,2022,9
13012.0,405-5846530-8515544,5846530.0,Men,48.0,Adult,2022-05-09,5,Returned,Amazon,JNE3797-KR-L,Western Dress,L,1.0,725.0,KERALA,695014.0,False,2022,9
13013.0,405-5846530-8515544,5846530.0,Women,63.0,Senior,2022-05-09,5,Returned,Myntra,SET110-KR-PP-L,Set,L,1.0,729.0,KARNATAKA,577511.0,False,2022,9
13014.0,171-1950223-4628313,1950223.0,Women,28.0,Teenager,2022-05-09,5,Delivered,Meesho,SET097-KR-PP-XL,Set,XL,1.0,958.0,KARNATAKA,560102.0,False,2022,9
13015.0,171-1950223-4628313,1950223.0,Men,34.0,Adult,2022-05-09,5,Delivered,Ajio,SET087-KR-PP-XL,Set,XL,1.0,925.0,WEST BENGAL,700074.0,False,2022,9
13016.0,171-1831905-5247524,1831905.0,Women,35.0,Adult,2022-05-09,5,Delivered,Flipkart,SET091-KR-NP-S,Set,S,1.0,499.0,ASSAM,781171.0,False,2022,9
13017.0,406-0954500-2817935,954500.0,Women,20.0,Teenager,2022-05-09,5,Delivered,Myntra,SET331-KR-NP-XS,Set,XS,1.0,641.0,ASSAM,781024.0,False,2022,9
13018.0,407-4239638-3294716,4239638.0,Women,38.0,Adult,2022-05-09,5,Delivered,Flipkart,JNE3567-KR-S,kurta,S,1.0,399.0,KARNATAKA,560098.0,False,2022,9
13019.0,171-2877655-2015564,2877655.0,Men,45.0,Adult,2022-05-09,5,Delivered,Ajio,NW030-TP-PJ-XL,Set,XL,1.0,582.0,MAHARASHTRA,411021.0,False,2022,9
13020.0,408-8046186-1216340,8046186.0,Men,26.0,Teenager,2022-05-09,5,Delivered,Ajio,J0003-SET-S,Set,S,1.0,646.0,ANDAMAN & NICOBAR ,744101.0,False,2022,9
13021.0,404-5987761-5177949,5987761.0,Men,18.0,Teenager,2022-05-09,5,Delivered,Flipkart,J0401-DR-XXXL,Western Dress,3XL,1.0,885.0,MAHARASHTRA,411027.0,False,2022,9
13022.0,404-5987761-5177949,5987761.0,Women,51.0,Senior,2022-05-09,5,Delivered,Amazon,J0113-TP-XL,Top,XL,1.0,540.0,WEST BENGAL,700052.0,False,2022,9
